Content,Sentiment
"['kasperapd', 'tri', 'regist', 'websit', 'go', 'get', 'error', '4', 'browser', 'firefox', 'chrome', 'ie', 'safari']",worry
"['queenqh', 'inde']",empty
"['davidtreynold', 'want', 'steak']",sadness
"['cant', 'understand', 'im', 'get', 'respons']",worry
"['rain', 'miss', 'rain', 'much', 'grate']",happiness
"['bleedingsweat', 'saw', 'link', 'get', 'error', 'cnn', 'site', 'open', 'page', 'read', 'articl']",worry
"['guess', 'freaki', 'follow']",relief
"['im', 'feel', 'twitter', 'moment']",worry
"['dreski757', 'nah', 'dont', 'finish', 'til', 'next', 'yearrrr', 'u', 'stayin', 'bad', 'news', 'graduat']",worry
"['work', 'today', 'cant', 'find', 'key', 'borrow', 'miranda']",neutral
"['im', 'back', 'long']",neutral
"['parent', 'decid', 'drop', 'tourdeus', 'whole', 'famili', 'hous', 'work']",sadness
"['fun', 'tonight', 'make', 'pillow', 'fight', 'skin', 'wish', 'could', 'stay']",happiness
"['go', 'work', 'could', 'use', 'happi', 'pill']",surprise
['eligong'],neutral
"['rainbowcentr', 'sad', 'bite', 'disappoint', 'tri', 'later', 'see', 'chang', 'mind']",sadness
"['shtoofi', 'well', 'rememb', 'tmrw', 'anoth', 'day', 'hope', 'wont', 'craptast', 'sorri', 'girrrrl']",fun
"['allyeatscat', 'ya', 'prob', 'dont', 'want']",worry
"['beardoctor', 'realli', 'put', 'pic', 'guess']",neutral
"['chem', 'final', 'right', 'awwh', 'mrs', 'oli', 'imma', 'miss']",worry
"['cant', 'hear', 'anyth', 'outta', 'leave', 'ear']",sadness
"['caius', 'gloss', 'screen', 'macbook', 'would', 'probabl', 'rule']",worry
"['work', 'oh', 'first', 'day', 'month', 'visitor', 'ahhhhhh']",sadness
"['anotha', 'day', 'work', 'lookin', 'forward', 'hate', 'closin', 'fri']",sadness
"['bandwith', 'limit', 'exceed', 'filati']",neutral
"['peter_duerden', 'jealousmuchi', 'want', 'outttt', 'stick', 'revis', 'better', 'green', 'dragon', 'honour', 'lol']",worry
"['dubai', 'still', 'tri', 'settl']",enthusiasm
"['omega', 'tomorrow', 'havent', 'realli', 'plan', 'anyth', 'make', 'sure', 'come', 'itll', 'awesom', 'movein', 'june', '1st']",happiness
"['hate', 'pack']",hate
"['readi', 'busi', 'fun', 'day', 'tomorrow', 'get', 'ta', 'keep', 'busi', 'lover', 'go']",fun
"['teejay882', 'heyyyyyyyi', 'love']",worry
[],surprise
"['realli', 'want', 'camera']",enthusiasm
"['mgiraudoffici', 'id', 'give', 'anyth', 'bad', 'im', 'tennesse']",sadness
"['serious', 'neeed', 'studi']",worry
"['hot', 'day', 'make', 'tire']",sadness
"['seem', 'like', 'everyon', 'know', 'ask', 'comput', 'help', 'kill']",hate
"['funer', '2', 'today', 'go', 'bad']",worry
['work'],neutral
"['tikcet', '91eachbut', 'want', 'go']",neutral
"['rodcub', 'know', 'bind']",neutral
"['know', 'hot', 'twitter', 'work']",surprise
"['ddlovato', 'hey', 'im', 'fan', 'form', 'puerto', 'rico', 'canwait', 'next', 'cd', 'xoxoxoxo', 'come', 'back', 'tour', 'pleas']",love
"['go', 'chiro', 'see', 'wrong', 'bum', 'ankl']",enthusiasm
"['r', 'damn', 'exam', 'ever', 'go', 'b', 'do', 'wan', 'na', 'b', 'sun']",hate
"['jasonmhin', 'rude']",neutral
"['omfglmaolassetti', 'right', 'bang', 'look', 'bad', 'lmao']",relief
"['adinterim', 'still', 'jealous']",sadness
"['kevholditch', 'good', '1', 'director', 'say', 'could', 'go', 'home', 'say', 'back', 'work', 'boo', 'good', 'last']",sadness
"['pas', 'si', 'terrif', 'que', 'ce', 'twitterrif']",relief
"['stomach', 'hurt', 'bad']",sadness
"['dont', 'wan', 'na', 'get', 'bed', 'wan', 'na', 'go', 'back', 'sleep', 'open', 'store', 'work', 'though']",sadness
"['thereal_redbon', 'stop', 'babe', 'u', 'makin', 'feel', 'bad']",sadness
"['way', 'school', 'last', 'friday', 'high', 'school', 'ever', 'dont', 'even', 'get', 'see', 'holli', 'gabbi', 'hannah']",worry
"['jenrajpura', 'hahaha', 'im', 'go', 'disappoint', 'miss', 'go', 'fun']",love
"['tough', 'thick', 'chik']",worry
"['suppos', 'best', 'get', 'readi', 'work', 'grrr']",worry
"['sick', 'kid', 'trump', 'advanc', 'plan', 'bummer']",sadness
"['hilareee', 'butbutim']",enthusiasm
"['unemploy', 'offic', 'suck']",hate
"['disappoint', 'talent', 'lineup', 'quotreventn', 'super', 'estrella', '2009quothmmhav', 'feel', 'wont', 'get', 'tix', 'time', 'around']",worry
"['sweena', 'cant', 'charg', 'hour']",sadness
"['hungri', 'sub']",empty
"['moriagerard', 'wont', 'realli', 'get', 'break', 'till', 'custodi', 'issu', 'settl', 'ive', 'move', 'anoth', 'month', 'least']",worry
"['sarfabarfa', 'friend', 'cliff', 'tix', 'wait', 'ask', 'trent', 'let', 'know', 'els', 'gtgt']",worry
"['hella', 'itchi', 'httptwitpiccom66m7f']",neutral
"['weekend', 'along', 'summer', 'feel', 'sad']",love
"['cccaaasss', 'what', 'wrong']",worry
"['hair', 'look', 'realli', 'bad', 'first', 'thing', 'im', 'wash', 'get', 'home']",worry
"['pharriel', 'noth', 'let', 'stay', 'quiet', 'togeth', 'ps', 'cri']",sadness
"['ef', 'tire', 'httpbitlye0zfz']",sadness
"['sad', 'rat', 'becom', 'aggress', 'guinea', 'pig', 'seper']",worry
"['vinylfreak', 'hulu', 'desktop', 'window', '7', 'media', 'center', 'httpbitlydec64but', 'extend', 'unfortun']",neutral
"['transform', 'id', 'step', 'peopl', 'hear', 'squoosh', 'im', 'guess', 'ill', 'cup', 'coffe', 'instead']",neutral
"['rennasuicid', 'alrightyou', 'miss', 'one', 'crazi', 'parti', 'last', 'night']",love
"['knee', 'fuck', 'hurt', 'man', 'hayle', 'doesnt', 'even', 'care', 'get', 'milkshakeshakeshakeshak']",worry
"['four', 'hour', 'fifteen', 'minut', 'three', 'day', 'pack', 'spree', 'ugh', 'work']",sadness
"['glorious', 'day', 'glasgow', 'chang', 'im', 'work', 'much', 'even', 'contempl', 'knock', 'earli']",empty
"['benjamin_cook', 'make', 'sad', 'like', 'canada', 'never', 'watch', 'thing', 'move', 'know', 'anyon', 'need', 'roommat']",sadness
"['get', '3440', 'exam', '1', 'percentag', 'doesnt', 'look', 'good']",worry
"['get', 'gd', 'news', 'god', 'sake']",hate
"['geographi', 'revis', 'earthquak', 'bore']",hate
"['ive', 'make', 'terribl', 'mistak', 'need', 'auto', 'save', 'function', 'everyth']",worry
"['still', 'unbeliev', 'shock', 'fire', 'best', 'radio', 'person', 'martin', 'streek']",worry
"['sufigirl35', 'well', 'that', 'way', 'start', 'day']",sadness
"['burden', 'abit', 'fail', 'lunch', 'dan']",hate
"['jus', 'back', 'watch', 'night', 'museum', '2would', 'rate', '5', '10']",sadness
['pleas'],worry
"['realli', 'fuck', 'love']",love
"['work', 'dont', 'like', 'today', 'nasti', 'outsid', 'cant', 'wait', 'get', 'home', 'today', 'clean', 'hous']",worry
"['hotelqueen', 'hmmyour', 'blog', 'wont', 'let', 'post', 'comment']",worry
"['blexx', 'shit', 'get', 'shit', 'hw', '2nite']",worry
"['right', 'fuck', 'whole', 'twitter', 'silenc', 'experi', 'last', 'four', 'day', 'murder', 'inabl', 'mouth']",hate
"['almchees', 'alm', 'ur', 'tweet', 'r', 'delici', 'haha', 'sinc', 'foodddd', 'anyway', 'gatau', 'nih', 'aku', 'mau', 'pindah', 'dr', 'binus']",love
"['andy_sim', 'know', 'insid', 'scoop', 'station', 'that', 'anyth', 'kwod', 'there', 'noth', 'us']",neutral
"['communic', 'class']",neutral
"['didnt', 'bring', 'connector', 'camera', 'tripsav', 'new', 'photo', 'wait', 'anoth', 'week']",sadness
"['hair', 'grow', 'back']",worry
"['travel', 'trade', 'stalwart', 'david', 'steel', 'citi', 'cruis', 'mark', 'retir', 'thame', 'cruis', 'parti', 'tonight', 'press', 'day', 'mean', 'miss']",fun
"['playin', 'itchi', 'fun']",neutral
"['arriv', 'itexa', 'lot', 'mail', 'read', 'work', 'thank', 'god', 'weekend']",neutral
"['stinegirl2', 'that', 'bad', 'start', 'day']",worry
"['seansmithsuck', 'would', 'look', 'forward', 'see', 'tonight', 'go']",worry
"['freak', 'bitcross', 'finger', 'thing', 'work', 'ok']",worry
['sad'],sadness
"['taylame3', 'excus', 'there', 'jkid', 'lolso', 'long', 'b4', 'yr', 'fun', 'night', 'start', 'lol']",neutral
"['miss', 'boy']",worry
"['latinangel9393', 'sad', 'wish', 'someth', 'big', 'kid', 'may', 'god', 'bless', 'kid', 'alway']",worry
"['shablack', 'give', '2', 'snap', 'how', 'work', 'go']",neutral
"['tommcfli', 'im', 'depress', 'want', 'know', 'kiss']",worry
"['trayzz', 'think', 'im', 'gon', 'na', 'fail', 'aswel']",worry
"['chezmax', 'butbutbut', 'qwerti', 'keyboard', 'someth', 'qwerti', 'keyboard', 'go', 'without', 'nethack', 'port']",worry
"['mixxxonn', 'watch', 'today', 'show', 'didnt', 'see', 'though']",sadness
"['zenithus', 'least', 'next', 'year', 'big', 'wide', 'world']",happiness
"['shuuut', 'stupid']",neutral
"['operationkiwi', 'ooosound', 'great', 'hope', 'weather', 'stay', 'nice', 'hot', 'water', 'bottl', 'think', 'bad', 'would', 'leak']",surprise
"['spend', 'half', 'day', 'troubleshoot', 'someth', 'wasnt', 'even', 'within', 'control', 'cluster', 'doesnt', 'alway', 'mean', 'high', 'avail']",sadness
"['theboycharli', 'ooooo', 'sooooo', 'wan', 'na', 'swap', 'day', 'well', 'bore', 'revis', 'loom', 'uni', 'exam']",worry
"['realli', 'realli', 'want', 'golden', 'retriev', 'bad', 'wont', 'live', 'home', 'could', 'run', 'around', '10', 'year']",worry
"['think', 'im', 'break']",worry
"['job', 'hunt', 'yay']",fun
"['headach', 'nobodi', 'keep', 'compani', '_wantstobeakiddagainlt3']",sadness
"['mrbillybon', 'twitpic', 'wont', 'show', 'pictur']",neutral
"['think', 'may', 'cri', 'sell', '97', 'civic', 'longer', 'mine']",sadness
"['hate', 'cant', 'sleep']",sadness
"['aianna21', 'nandiaramo', 'sad', 'theyr', 'colleagu', 'work', 'parti']",sadness
"['miss', 'water', 'cuz', 'well', 'go', 'dri']",worry
"['grayguitar', 'andrewconnel', 'im', 'start', 'feel', 'depress', 'hurrican', 'talk', 'im', 'front', 'line']",worry
"['walk', 'school', 'two', 'welt', 'thigh']",worry
"['wish', 'could', 'go', 'bea', 'weekend']",neutral
"['head', 'pound', 'well', 'realli', 'pound', 'like', 'tap', 'suppos', 'homework', 'time']",worry
"['beauti', 'outsid', 'sun', 'shine', 'bird', 'sing', 'im', 'studi', 'wish', 'alreadi', 'vacat']",worry
"['jonathanrknight', 'wish', 'thereiv', 'move', 'san', 'diego', 'wa', 'im', 'depress', 'miss', 'sunni', 'san', 'diegoooooooo']",sadness
"['meet', 'shortest', 'line', 'ever', 'fcb', 'tunapuna', 'teller', 'disappear']",worry
"['dang', 'realiz', 'bad', 'eye', 'get']",worry
"['urgh', 'there', 'power', 'cut']",worry
"['runaholickassi', 'spend', 'whole', 'day', 'shop', 'aiza', 'dont', 'realli', 'like', 'shop', 'still', 'fun', 'feet', 'didnt']",worry
"['snakecharm', 'becom', 'tough', 'race', 'linda', 'inde', 'talent', 'someon', 'go', 'everi', 'week', 'cut', 'two', 'week']",neutral
"['ejhildreth', 'keep', 'tri', 'invit', 'shannonmorgan', 'think', 'shes', 'afraid']",worry
"['sit', 'park', 'lotbi', 'miss', 'babi', 'coupl', 'min', 'til', 'get', 'ta', 'deal', 'bitch', 'im', 'peacin', 'hit', 'gym']",worry
"['get', 'work', 'work', 'night', 'shift', 'hospit', '12', 'hrs', 'day', 'start', 'get']",sadness
"['lastfm', 'want', 'money', 'listen', 'radio']",surprise
"['want', 'dog']",neutral
"['nightmar', 'last', 'night', 'bad', 'sleep', 'curl', 'tight', 'ball', 'sore', 'take', 'three', 'aspirin', 'still', 'hurt']",worry
"['realli', 'wish', 'would', 'let', 'go', 'let', 'fight', 'ownim', 'tire', 'feel', 'like', 'shit']",sadness
"['liesgirlstel', 'liesboystel', 'thread', 'show', 'women', 'men', 'alik', 'screw', 'struggl', 'real', 'honest', 'relationship']",worry
"['marianawerneck', 'que', 'houv']",neutral
"['jsmsoftwar', 'ironpython', 'window', 'mobil', 'nogo', 'compact', 'framework', 'doesnt', 'support', 'reflectionemit']",worry
"['didnt', 'devo', 'hope', 'day', 'doesnt', 'suck']",sadness
"['jonathanrknight', 'delayscancel', 'realli', 'bite', 'fair', 'share', 'sympath', 'hang', 'tough']",neutral
"['havnt', 'get', 'month', 'ex', 'seem', 'date', 'isnt', 'spark', 'anymor', 'still', 'love', 'loser', 'leave']",sadness
"['flyladi', 'oh', 'deari', '15', 'min', 'enough', 'rescu', 'kitchen', 'shall', 'come', 'back', 'later', 'mow', 'lawn', 'still', 'cool', 'outsid']",worry
"['flippy10', 'deh', 'wish', 'deal', 'buy', 'macbook', 'decemb', 'least', 'get', '100', 'buck']",happiness
"['gen', 'casey', 'us', 'readi', 'fight', 'war', 'north', 'korea', 'httptinyurlcomnehqpb', 'uhoh', 'war', 'pig', 'get', 'excit']",neutral
"['watchin', 'moovieand', 'im', 'site', 'go', '2', 'friend', 'sara', 'tomorrow', '900', 'injur', 'luv', 'yall', 'keep', 'u', 'updat']",love
"['pistol62', 'bee', 'busi', 'talk', 'buddi', 'yahoo']",sadness
"['laydown28', 'man', 'dont', 'know', 'month', 'actual', 'almost', 'cri', 'speakin', 'back', 'sad']",worry
"['back', 'home', 'great', 'time']",happiness
"['sun', 'shininglt', 'sky', 'fack', 'bluelt', 'teletubbi', 'fuck', 'work']",hate
"['iskrin', 'havent', 'get', 'cupcak', 'yet', 'hope', 'say', 'enough', 'would', 'appear']",neutral
"['lukeholland', 'middetox', 'wont', 'eat']",neutral
"['back', 'br']",neutral
"['work', 'go']",sadness
"['anaruba', 'need', 'carseat']",neutral
"['havin', 'much', 'better', 'day', 'today', 'finish', 'last', 'twilight', 'book', 'yesterday', 'class', 'start', 'next', 'week', 'get', 'yall']",happiness
['homework'],neutral
"['get', 'swing', 'thing', 'miss', 'someon']",sadness
"['jimmers31', 'u', 'dirrrrrti', 'oh', 'pick', 'hawk', 'figur', 'need', 'longshot', 'better', 'bet', 'car']",hate
"['ughh', 'none', 'app', 'work', 'phone', 'hate']",sadness
"['foxy1982', 'yeah', 'plus', 'alway', 'total', 'overspend']",worry
"['contempl', 'borrow', 'one', 'mom', 'dog', 'todayi', 'want', 'take', 'care', 'someon']",love
"['doesnt', 'feel', 'like', 'friday']",worry
['work'],sadness
"['way', 'work', 'wish', 'day']",worry
"['hop', 'bed', 'put', 'swwwaaaaggg', 'oooonnnn', 'get', 'back', 'bed', 'rain']",happiness
"['think', 'friend', 'life', 'go', 'around', 'boyfriend', 'time', 'us', 'girl']",worry
"['kay26', 'sigh', 'miss', 'day']",sadness
"['startswim', 'ill', 'heerlen', 'sunday', 'wont', 'right']",worry
"['new', 'issu', 'olivemagazin', 'officedesper', 'want', 'flick', 'much', 'itll', 'wait']",sadness
"['get', 'freakin', 'macbook', 'hoorayyy', 'freakin', 'delet', 'phootbooth']",happiness
"['strike', 'one', 'three', 'im']",neutral
"['back', 'tokyo', 'tomorrow', 'expect', 'rain', 'sunshin']",worry
"['kngibbard03', 'noooo', 'im', 'sorri']",worry
"['jonathanrknight', 'actual', 'wish', 'back', 'taho', 'miss']",sadness
"['mcdonald', 'mccafe', 'tast', 'like', 'chewin', 'cigarett', 'butt', 'miss', 'sonic', 'card']",sadness
"['marvelvscapcom', 'doesnt', 'work', 'alreadi']",sadness
"['epiphanygirl', 'upset', 'didnt', 'get', 'ticket', '3', 'time', 'fav', 'artist', 'one', 'venu']",sadness
"['ryanseacrest', 'hi', 'might', 'problem', 'say', 'stream', 'onlin', 'wat', 'right']",worry
"['thinkin', 'twitter', 'realli', 'quit', 'borin']",neutral
"['super', 'late', 'work', 'get', 'ear', 'psychopath', 'grrrr', 'day', 'pleas', 'get', 'better']",hate
"['jojeda', 'im', 'minut', 'want', 'strangl', 'use', 'car', 'salesman', 'present', 'relat', 'shamwow', 'guy']",hate
"['look', 'like', 'might', 'rain']",neutral
"['stephenfri', 'didnt', 'get', 'although', 'religi', 'thing', 'think', 'ill', 'let', 'one', 'slip']",neutral
['miss'],worry
"['math', 'class', 'wait', 'lunchhhhhhhh', 'senior', 'do', 'fifteen', 'minut']",boredom
"['upset', 'leave', 'phone', 'home']",sadness
"['well', 'one', 'muscl', 'relax', 'narcot', 'still', 'get', 'help', 'dunno', 'say', 'moist', 'heat']",neutral
"['janiro', 'dammmi', 'think', 'someth', 'lollllll']",fun
"['potterentourag', 'im', 'glad', 'throw', 'tantrum', 'go', 'dont', 'know', 'well', 'enough', 'yet', 'apologet', 'darn']",worry
"['rt', 'lili214', 'ughhhh', 'get', 'fuckin', 'pull', 'talkin', 'cell', 'school', 'zone', 'fuck', 'highland', 'park', 'polic', 'rude', 'mofo']",hate
"['izeainc', 'sadfound', 'otu', 'boot', 'camp', 'late', 'oh', 'well', 'may', 'la', 'day', 'anyway']",worry
"['piss', 'fell', 'asleep', 'push', 'record', 'miss', 'chrispalko']",neutral
"['asiarain22', 'expens', 'worker', 'welfar', 'shit']",sadness
"['policani', 'northern', 'clemenc', 'dont', 'recommend', 'much', 'descript', 'enough', 'action', 'slow']",worry
"['lifewithmikey82', 'end', 'semest', 'realli', 'busi', 'get', 'time', 'twit', 'piti', 'caus', 'love']",love
"['loooong', 'weekend', 'inlaw']",relief
"['jaynenorthov', 'oh', 'yes', 'metro', 'dont', 'think', 'drink', 'think', 'mite', 'work', 'nextday']",worry
"['quotno', 'offens', 'hair', 'bad', 'todayquot', 'life', 'isnt', 'worth', 'live', 'anymor', 'noth', 'hurt', 'quit', 'like', 'hair', 'insult', 'cri', 'pillow']",worry
"['exton', 'wont', 'anyon', 'give', 'poor', 'erni', 'rey', 'jr', 'break']",worry
"['dhewlett', 'well', 'that', 'disappoint', 'hear']",surprise
"['check', 'cieg', 'cagalawan', 'ss', 'collect', 'regret', 'see', 'collect', 'tonight', 'get', 'invit']",sadness
"['need', 'mommi', 'httpplurkcompx116r']",worry
"['im', 'sure', '5', 'ppl', 'come', 'see', 'dentist']",hate
"['armywife98', 'second']",neutral
"['didnt', 'get', 'job', 'stuff', 'magazin', 'dammit', 'would', 'amaz', 'oh', 'well']",sadness
"['simonschust', 'celebr', 'sight', 'spongebob', 'bea09', 'lol', 'im', 'even', 'distraught', 'miss']",fun
"['wonder', 'actual', 'week', 'fuk', 'bar', 'pack', 'peep', 'r', 'leavin']",neutral
"['dsfq', 'definit', 'grass', 'cut', 'cole', 'commit', 'stack', 'wood', 'neighbor', 'well', 'past', '2', 'day', 'set', 'back', 'far']",surprise
"['gina_pina_14', 'goodh', 'wouldnt', 'like', 'girl', 'flirt', 'colleagueswould']",worry
"['upset', 'leave', 'phone', 'home']",worry
"['bore', 'home']",empty
"['dimpl', 'preview', 'today', 'hasnt', 'air', 'yet', 'via', 'httptwibescpf']",worry
"['dmolsen', 'gain', 'instant', 'follow', 'use', 'tit', 'tag', 'tweet', 'wtf', 'lesson', 'learn', 'summer', 'todd', 'get', 'new', 'offici', 'tag']",hate
"['dinob937', 'ask', 'mark', 'still', 'old', 'blink', 'sens', 'humor', 'miss']",sadness
"['pirat', 'voiceaaarrrggghhh', '4got', 'damn', 'wallet', 'work', 'shermk', 'dammit', 'close', 'yet', 'far', 'im', 'starv']",worry
"['go', 'thursday', 'terribl', 'idea', 'know', 'reason', 'havent', 'do', 'quarter', 'pop', 'advil']",sadness
"['aka55', 'hope', 'mom', 'okay']",worry
"['seanhugh', 'tequila', 'never', 'end', 'good', 'decis']",worry
"['simoncollist', 'move', 'half', 'balconi', 'anymor', 'get', 'great', 'miniherb', 'garden', 'window', 'sill', 'though']",surprise
"['fluballow', 'itl']",neutral
['exhaust'],sadness
"['morn', 'sinc', 'day', 'move', 'wont', 'abl', 'stay', 'long']",neutral
"['xxscarletbxx', 'think', 'may', 'look', 'littl', 'silli', 'also', 'camera', 'break', 'photo']",worry
"['_supernatural_', 'httptwitpiccom66l83', 'like', 'old', 'rubi', 'best']",love
['confuzzl'],anger
"['alexalgebra', 'unfortun', 'that', 'usual', 'goe', 'answer', 'yesterdayim', 'okay', 'thing', 'may', 'look', 'miss', 'talk']",surprise
"['hillaryohara', 'couldnt', 'get', 'money', 'mikey', 'time', 'trust', 'make', 'sad']",worry
"['realli', 'cant', 'bother', 'go', 'work', 'tonigh', 'nice', 'stick', 'insid']",surprise
"['idlemichael', 'watch', 'point', 'hd', 'stace', 'also', 'want', 'see', 'hd', 'wait']",fun
"['work', 'close', 'file']",neutral
"['moniqhar', 'heeeeey', 'abandon', 'twitter', 'momma', 'dot']",neutral
['doesntfeelwel'],worry
"['sit', 'kid', 'school', 'listen', 'mom', 'discuss', 'daughter', 'becom', 'women', 'feel', 'unsaf']",worry
"['sallyinnorfolk', 'spend', 'lot', 'money', 'new', 'boilergreat', 'lucki', 'hey']",surprise
"['sweat', 'cute', 'unfortun', 'havent', 'figur', 'work', 'without', 'sweat', 'boo']",worry
"['im', 'start', 'rethink', 'quoti', 'cant', 'stand', 'cold', 'placesquot', 'stancethi', 'heat', 'humid', 'unbear', 'amp', 'cant', 'stand', 'ac', 'meltingaway']",worry
"['dont', 'want', 'though', 'wish', 'sleep', 'heather', 'wake', 'ive', 'get', 'work', 'later', 'first', 'read', 'twilight']",neutral
"['back', 'work']",worry
"['retrorewind', 'wok', 'nite', 'shift', 'tonit', 'miss', 'pleas', 'dm', 'promis', 'wont', 'tell', 'anyon', 'els', '0']",sadness
"['zwaloo', 'ive', 'tri', 'alreadi']",worry
"['althearicardo', '3', 'hrs', 'go', 'pa', 'ako']",sadness
"['someth', 'total', 'eat', 'broc', 'cab', 'bean', 'insecticid', 'soap', 'isnt', 'get', 'rid', 'pest', 'dont', 'want', 'chemic']",neutral
"['stick', 'offic', 'red', 'hot']",hate
"['field', 'day', 'sad', 'ribbon']",sadness
['upset'],worry
"['portlanduk', 'hope', 'dont', 'get', 'let']",worry
